claim_id,video_id,channel_id,claimant_id,claim_date,video_upload_date,claim_type,status,resolution_days,action_taken,region,video_views,video_duration_seconds,content_category,estimated_revenue_impact,counter_notice_filed,is_suspicious,days_since_upload,abuse_score,manual_review_required,reviewer_id,review_accuracy
CLAIM_00044803,VID_00028451,CH_00015832,CLMT_00003734,2023-02-03,2022-08-19,Thumbnail,Disputed,,Monetize,EU,3554,856,News,2069.47,False,False,168,13,False,REV_159,True
CLAIM_00044804,VID_00004418,CH_00017246,CLMT_00000222,2023-02-01,2023-01-04,Audio,Resolved,24.0,Block,US,62394,146,Music,0.0,False,False,28,10,False,REV_142,True
CLAIM_00044805,VID_00003489,CH_00004773,CLMT_00001331,2023-09-24,2023-07-11,Audiovisual,Active,,Monetize,EU,6873,527,Gaming,3372.59,False,False,75,23,False,REV_141,True
CLAIM_00044806,VID_00016068,CH_00005714,CLMT_00004072,2022-12-03,2022-11-26,Audiovisual,Resolved,80.0,Block,US,1130,236,Entertainment,0.0,False,False,7,16,False,REV_105,False
CLAIM_00044807,VID_00004072,CH_00006455,CLMT_00001987,2023-02-12,2022-10-21,Audiovisual,Active,,Track,MEA,2790,92,Music,0.0,False,False,114,13,False,REV_057,True
CLAIM_00044808,VID_00003617,CH_00008907,CLMT_00004078,2024-02-22,2024-01-29,Audio,Resolved,15.0,Block,APAC,43,506,Gaming,0.0,False,False,24,17,False,REV_026,True
CLAIM_00044809,VID_00009148,CH_00015105,CLMT_00003268,2023-01-09,2022-08-24,Audiovisual,Resolved,87.0,Monetize,APAC,4862,630,Music,4151.84,False,False,138,23,False,REV_081,True
CLAIM_00044810,VID_00017901,CH_00001199,CLMT_00000646,2023-01-21,2022-05-09,Audiovisual,Resolved,66.0,Monetize,APAC,26969,65,Education,689.88,False,False,257,17,False,REV_177,True
CLAIM_00044811,VID_00027973,CH_00017766,CLMT_00002133,2023-07-12,2023-06-11,Audiovisual,Active,,Monetize,US,26,702,Entertainment,1861.86,False,False,31,36,False,REV_092,True
CLAIM_00044812,VID_00013410,CH_00007215,CLMT_00004955,2024-02-28,2023-05-13,Audio,Resolved,83.0,Mute,APAC,34994,50,Gaming,0.0,False,False,291,27,False,REV_123,True
CLAIM_00044813,VID_00025905,CH_00010030,CLMT_00004991,2023-08-01,2023-05-20,Audio,Active,,Track,US,3153,250,Gaming,0.0,False,False,73,33,False,REV_177,True
CLAIM_00044814,VID_00011002,CH_00001597,CLMT_00004278,2023-10-16,2023-01-16,Audiovisual,Active,,Block,US,12060,249,News,0.0,False,False,273,35,False,REV_100,True
CLAIM_00044815,VID_00013681,CH_00014245,CLMT_00000749,2022-12-06,2022-05-08,Visual,Active,,Block,US,245,284,Entertainment,0.0,False,False,212,1,False,REV_019,True
CLAIM_00044816,VID_00011664,CH_00004973,CLMT_00001330,2023-12-08,2023-09-01,Audiovisual,Active,,Monetize,US,13400,157,Entertainment,3492.58,False,False,98,10,False,REV_004,True
CLAIM_00044817,VID_00016934,CH_00012323,CLMT_00004635,2024-09-01,2024-02-10,Audio,Active,,Monetize,EU,101,2425,Entertainment,4553.1,False,False,204,38,False,REV_146,True
CLAIM_00044818,VID_00024176,CH_00004613,CLMT_00000730,2022-12-22,2022-05-12,Audio,Active,,Block,EU,11264,37,Music,0.0,False,False,224,36,False,REV_103,False
CLAIM_00044819,VID_00003111,CH_00012078,CLMT_00003957,2023-07-29,2022-10-28,Visual,Disputed,,Monetize,APAC,4882,228,Other,3633.77,False,False,274,5,False,REV_050,True
CLAIM_00044820,VID_00018118,CH_00007589,CLMT_00004959,2023-07-25,2022-10-18,Audio,Active,,Monetize,LATAM,192498,34,Entertainment,4261.04,False,False,280,17,False,REV_189,False
CLAIM_00044821,VID_00020310,CH_00012991,CLMT_00004834,2022-11-21,2021-12-30,Audiovisual,Resolved,38.0,Monetize,LATAM,974,194,Music,1504.2,False,False,326,22,False,REV_177,True
CLAIM_00044822,VID_00017516,CH_00010238,CLMT_00004746,2022-10-04,2022-01-02,Visual,Active,,Monetize,EU,806,392,Sports,2965.29,False,False,275,32,False,REV_196,True
CLAIM_00044823,VID_00021723,CH_00010124,CLMT_00004486,2022-12-17,2022-03-12,Audiovisual,Active,,Block,US,1,309,Education,0.0,False,False,280,34,False,REV_113,True
CLAIM_00044824,VID_00003343,CH_00002400,CLMT_00004802,2023-09-16,2022-09-19,Audiovisual,Disputed,,Track,US,225,142,Music,0.0,True,False,362,7,True,REV_017,True
CLAIM_00044825,VID_00029209,CH_00008887,CLMT_00000366,2023-05-05,2023-03-08,Audio,Resolved,29.0,Track,US,129739,220,Music,0.0,False,False,58,1,False,REV_083,True
CLAIM_00044826,VID_00000309,CH_00017656,CLMT_00004144,2024-05-06,2023-06-25,Audiovisual,Resolved,5.0,Mute,US,829837,371,Gaming,0.0,False,False,316,29,False,REV_196,True
CLAIM_00044827,VID_00014178,CH_00015522,CLMT_00004187,2022-12-21,2022-09-15,Audiovisual,Resolved,26.0,Track,APAC,23796,240,Entertainment,0.0,False,False,97,22,False,REV_123,True
CLAIM_00044828,VID_00002523,CH_00016057,CLMT_00001983,2022-12-22,2022-06-08,Audiovisual,Active,,Monetize,US,12045,330,Music,546.27,False,False,197,4,False,REV_078,True
CLAIM_00044829,VID_00016139,CH_00014424,CLMT_00005000,2024-01-19,2023-12-15,Audiovisual,Resolved,7.0,Monetize,EU,24,209,Music,2329.1,False,False,35,32,False,REV_165,True
CLAIM_00044830,VID_00006923,CH_00009611,CLMT_00000456,2023-01-04,2022-01-30,Audio,Active,,Monetize,LATAM,10666,61,Gaming,4143.83,False,False,339,35,False,REV_155,True
CLAIM_00044831,VID_00020705,CH_00011101,CLMT_00003437,2023-04-23,2022-11-10,Visual,Active,,Monetize,EU,67883,129,Music,2147.34,False,False,164,34,False,REV_026,True
CLAIM_00044832,VID_00026241,CH_00018681,CLMT_00003983,2023-04-18,2023-03-22,Audio,Resolved,23.0,Track,EU,211,130,Music,0.0,False,False,27,33,False,REV_102,False
CLAIM_00044833,VID_00022437,CH_00018554,CLMT_00003563,2022-10-27,2021-11-08,Visual,Active,,Block,US,156016,907,Music,0.0,False,False,353,39,False,REV_050,True
CLAIM_00044834,VID_00027989,CH_00009031,CLMT_00003630,2022-10-10,2022-06-11,Audiovisual,Active,,Monetize,US,775,55,Education,2527.87,False,False,121,39,False,REV_089,True
CLAIM_00044835,VID_00028353,CH_00003979,CLMT_00001461,2023-01-22,2022-10-13,Audiovisual,Active,,Block,LATAM,28864,148,Music,0.0,False,False,101,4,False,REV_128,True
CLAIM_00044836,VID_00023153,CH_00016425,CLMT_00004053,2023-04-01,2022-09-17,Audio,Active,,Monetize,EU,4444,111,Gaming,3687.77,False,False,196,38,False,REV_045,True
CLAIM_00044837,VID_00010269,CH_00017572,CLMT_00000337,2024-06-09,2023-11-22,Audio,Resolved,4.0,Monetize,US,157,826,Lifestyle,763.22,False,False,200,27,False,REV_054,True
CLAIM_00044838,VID_00013317,CH_00007453,CLMT_00003378,2024-07-18,2024-01-05,Visual,Disputed,,Track,EU,1809,163,Technology,0.0,False,False,195,7,False,REV_128,False
CLAIM_00044839,VID_00028232,CH_00012422,CLMT_00001368,2024-07-02,2023-12-28,Audio,Active,,Monetize,LATAM,555,156,Music,3270.61,True,True,187,66,True,REV_044,False
CLAIM_00044840,VID_00007971,CH_00016889,CLMT_00000640,2023-03-08,2022-08-12,Audiovisual,Resolved,82.0,Monetize,US,3235,280,Music,4241.32,False,False,208,11,False,REV_176,True
CLAIM_00044841,VID_00003104,CH_00000173,CLMT_00004791,2024-05-24,2024-01-07,Audiovisual,Retracted,65.0,Monetize,US,21804,141,Education,3251.86,False,False,138,5,False,REV_091,True
CLAIM_00044842,VID_00013368,CH_00017752,CLMT_00004583,2023-03-29,2023-01-12,Audio,Active,,Monetize,US,2098,132,Music,2525.85,False,False,76,16,False,REV_115,True
CLAIM_00044843,VID_00006558,CH_00019010,CLMT_00003655,2024-08-01,2024-07-18,Audio,Active,,Block,EU,11955,140,Entertainment,0.0,False,False,14,38,False,REV_141,True
CLAIM_00044844,VID_00027168,CH_00017232,CLMT_00000766,2023-12-12,2023-04-06,Audio,Resolved,33.0,Monetize,US,774,177,Sports,2123.28,False,False,250,13,False,REV_104,True
CLAIM_00044845,VID_00003085,CH_00017172,CLMT_00003190,2023-04-22,2023-02-05,Audiovisual,Resolved,24.0,Block,LATAM,3999,377,Music,0.0,False,False,76,10,False,REV_093,True
CLAIM_00044846,VID_00005511,CH_00002027,CLMT_00000533,2024-04-10,2023-07-26,Thumbnail,Active,,Block,MEA,38892,153,Entertainment,0.0,False,False,259,16,False,REV_158,True
CLAIM_00044847,VID_00019543,CH_00019207,CLMT_00000362,2024-03-12,2024-02-25,Audio,Active,,Mute,LATAM,1386,513,Music,0.0,False,False,16,35,False,REV_185,True
CLAIM_00044848,VID_00015106,CH_00006326,CLMT_00001043,2022-11-09,2022-06-14,Audiovisual,Resolved,78.0,Monetize,APAC,19411,304,Entertainment,3945.83,False,True,148,87,True,REV_127,True
CLAIM_00044849,VID_00012011,CH_00005446,CLMT_00000374,2022-12-06,2022-10-30,Audiovisual,Active,,Monetize,US,7756,113,Film,2126.83,False,False,37,11,False,REV_057,True
CLAIM_00044850,VID_00027290,CH_00000646,CLMT_00000533,2024-07-09,2024-01-18,Audio,Expired,8.0,Block,US,393,555,Music,0.0,False,False,173,23,False,REV_054,True
CLAIM_00044851,VID_00011548,CH_00014381,CLMT_00002195,2024-01-21,2023-05-27,Audiovisual,Active,,Monetize,APAC,179,310,Entertainment,3341.95,False,False,239,25,False,REV_148,True
CLAIM_00044852,VID_00014701,CH_00019609,CLMT_00002621,2023-05-11,2022-12-22,Visual,Resolved,15.0,Monetize,EU,890,465,Entertainment,549.82,True,False,140,32,True,REV_107,True
CLAIM_00044853,VID_00026804,CH_00012780,CLMT_00000104,2023-07-27,2022-10-19,Thumbnail,Active,,Block,EU,226,202,Film,0.0,True,True,281,92,True,REV_155,False
CLAIM_00044854,VID_00005833,CH_00009344,CLMT_00002981,2024-05-01,2023-12-13,Audiovisual,Resolved,35.0,Monetize,LATAM,87933,65,Music,3420.41,False,False,140,20,False,REV_042,True
CLAIM_00044855,VID_00024408,CH_00009581,CLMT_00000707,2023-06-11,2022-06-21,Audio,Resolved,5.0,Monetize,EU,114,136,Music,2654.35,False,False,355,2,False,REV_109,True
CLAIM_00044856,VID_00028402,CH_00017262,CLMT_00002258,2024-03-10,2023-08-11,Thumbnail,Active,,Block,US,7062,105,Music,0.0,False,False,212,36,False,REV_021,True
CLAIM_00044857,VID_00024684,CH_00002132,CLMT_00004960,2023-02-07,2022-12-12,Audio,Resolved,53.0,Block,US,574,453,Technology,0.0,False,False,57,17,False,REV_141,True
CLAIM_00044858,VID_00013580,CH_00015592,CLMT_00004954,2024-01-16,2024-01-01,Audiovisual,Active,,Block,EU,172,65,Sports,0.0,False,False,15,3,False,REV_131,False
CLAIM_00044859,VID_00003387,CH_00011644,CLMT_00001403,2023-05-04,2022-12-05,Audio,Disputed,,Track,US,3235,83,Entertainment,0.0,False,False,150,11,False,REV_169,True
CLAIM_00044860,VID_00013716,CH_00011631,CLMT_00001063,2024-03-14,2024-02-11,Audiovisual,Retracted,60.0,Monetize,LATAM,220,298,Sports,4131.92,False,False,32,32,False,REV_047,False
CLAIM_00044861,VID_00019553,CH_00004247,CLMT_00004400,2023-06-07,2022-09-09,Visual,Disputed,,Monetize,US,5453,227,Education,3187.06,False,False,271,33,False,REV_172,True
CLAIM_00044862,VID_00009998,CH_00010999,CLMT_00004638,2024-02-02,2023-07-22,Thumbnail,Disputed,,Mute,US,151,178,Gaming,0.0,False,False,195,8,False,REV_055,True
CLAIM_00044863,VID_00019950,CH_00007542,CLMT_00001074,2023-10-31,2023-05-31,Audio,Resolved,89.0,Block,LATAM,30982,163,Music,0.0,False,False,153,39,False,REV_043,True
CLAIM_00044864,VID_00013452,CH_00019685,CLMT_00000641,2023-09-14,2023-07-18,Visual,Active,,Mute,US,2310,354,Gaming,0.0,False,False,58,4,False,REV_181,True
CLAIM_00044865,VID_00007141,CH_00002174,CLMT_00002214,2023-09-02,2023-04-11,Audiovisual,Active,,Block,US,709,32,Education,0.0,False,False,144,12,False,REV_126,True
CLAIM_00044866,VID_00015991,CH_00005980,CLMT_00000690,2023-03-04,2023-02-22,Thumbnail,Disputed,,Block,US,14597,141,Gaming,0.0,False,False,10,19,False,REV_190,True
CLAIM_00044867,VID_00029946,CH_00011512,CLMT_00003003,2023-02-24,2022-08-08,Audio,Active,,Monetize,EU,5560,89,Music,3220.37,False,False,200,14,False,REV_099,True
CLAIM_00044868,VID_00018369,CH_00010537,CLMT_00002891,2023-06-16,2023-04-20,Visual,Active,,Track,US,410,542,Sports,0.0,False,False,57,12,False,REV_022,False
CLAIM_00044869,VID_00016618,CH_00004542,CLMT_00004157,2023-03-27,2022-07-12,Visual,Resolved,43.0,Monetize,EU,15024,1085,Education,3484.99,False,False,258,7,False,REV_174,True
CLAIM_00044870,VID_00002328,CH_00010518,CLMT_00002470,2024-06-21,2024-05-27,Audio,Active,,Track,US,343,302,Technology,0.0,False,False,25,38,False,REV_049,True
CLAIM_00044871,VID_00002906,CH_00000924,CLMT_00000945,2023-08-25,2022-11-23,Audiovisual,Resolved,48.0,Monetize,LATAM,2138,388,Music,3697.05,True,False,275,7,True,REV_176,True
CLAIM_00044872,VID_00018808,CH_00000903,CLMT_00002905,2023-03-21,2022-12-10,Audio,Resolved,71.0,Block,EU,49,71,Gaming,0.0,True,False,101,1,True,REV_193,True
CLAIM_00044873,VID_00027499,CH_00006307,CLMT_00001623,2023-10-07,2023-06-29,Audiovisual,Retracted,20.0,Track,US,6421,956,Gaming,0.0,True,False,100,18,True,REV_087,True
CLAIM_00044874,VID_00029218,CH_00001665,CLMT_00000885,2024-05-09,2024-01-04,Audiovisual,Active,,Track,US,1247,198,Entertainment,0.0,False,False,126,27,False,REV_116,True
CLAIM_00044875,VID_00006923,CH_00017829,CLMT_00003748,2024-08-01,2024-01-24,Audio,Active,,Track,EU,9977,612,Education,0.0,False,False,190,8,False,REV_165,True
CLAIM_00044876,VID_00017222,CH_00018868,CLMT_00002237,2022-11-21,2022-10-21,Visual,Resolved,72.0,Mute,EU,47941,143,Film,0.0,False,False,31,12,False,REV_052,True
CLAIM_00044877,VID_00027950,CH_00015271,CLMT_00003961,2023-11-04,2023-05-30,Audiovisual,Active,,Mute,US,1534,66,Music,0.0,False,False,158,35,False,REV_200,False
CLAIM_00044878,VID_00022602,CH_00006567,CLMT_00000087,2024-05-23,2023-09-26,Visual,Active,,Monetize,US,201,183,Entertainment,1078.92,False,False,240,38,False,REV_081,True
CLAIM_00044879,VID_00023283,CH_00015585,CLMT_00002925,2023-05-24,2022-07-31,Audio,Disputed,,Monetize,EU,2452,300,Education,700.55,False,False,297,32,False,REV_195,True
CLAIM_00044880,VID_00019333,CH_00013423,CLMT_00004668,2023-12-05,2023-10-15,Audio,Active,,Block,US,1399,895,Music,0.0,False,False,51,23,False,REV_135,True
CLAIM_00044881,VID_00021243,CH_00001662,CLMT_00000191,2023-09-17,2022-09-27,Audiovisual,Active,,Block,EU,1765,170,Technology,0.0,False,False,355,11,False,REV_164,True
CLAIM_00044882,VID_00019031,CH_00005718,CLMT_00004208,2023-03-28,2023-02-13,Audio,Active,,Block,US,1576,84,News,0.0,False,False,43,15,False,REV_106,False
CLAIM_00044883,VID_00029068,CH_00015414,CLMT_00002844,2023-11-27,2023-08-24,Audiovisual,Active,,Block,APAC,13087,346,Music,0.0,False,False,95,12,False,REV_095,True
CLAIM_00044884,VID_00019178,CH_00016986,CLMT_00003386,2024-02-04,2023-03-25,Audiovisual,Resolved,30.0,Monetize,EU,17863,113,Entertainment,430.84,False,False,316,1,False,REV_030,False
CLAIM_00044885,VID_00001755,CH_00015531,CLMT_00002531,2023-12-31,2023-02-07,Visual,Active,,Monetize,EU,4785,1174,Entertainment,4936.91,False,False,327,8,False,REV_179,True
CLAIM_00044886,VID_00012844,CH_00001839,CLMT_00000619,2024-02-09,2023-03-17,Audiovisual,Resolved,37.0,Monetize,LATAM,13917,141,Education,1260.02,False,False,329,15,False,REV_047,False
CLAIM_00044887,VID_00017381,CH_00006519,CLMT_00003608,2023-09-17,2023-04-12,Visual,Expired,87.0,Track,US,2468,364,Entertainment,0.0,False,False,158,2,False,REV_028,True
CLAIM_00044888,VID_00005463,CH_00008189,CLMT_00002824,2023-05-02,2022-07-14,Audiovisual,Disputed,,Monetize,US,215,147,Entertainment,1415.12,False,False,292,25,False,REV_162,True
CLAIM_00044889,VID_00022863,CH_00004367,CLMT_00000192,2023-03-01,2022-11-29,Visual,Active,,Monetize,US,8323,305,Gaming,256.27,False,False,92,16,False,REV_071,True
CLAIM_00044890,VID_00001552,CH_00003724,CLMT_00002349,2022-12-03,2022-02-02,Audio,Resolved,84.0,Mute,APAC,552,192,Education,0.0,False,False,304,29,False,REV_072,True
CLAIM_00044891,VID_00003730,CH_00011100,CLMT_00003533,2024-09-26,2024-05-07,Audiovisual,Resolved,61.0,Mute,MEA,761,189,Music,0.0,False,False,142,19,False,REV_113,False
CLAIM_00044892,VID_00025022,CH_00016414,CLMT_00003005,2024-05-21,2023-06-10,Audiovisual,Active,,Monetize,APAC,850,73,Music,2400.45,False,False,346,2,False,REV_112,True
CLAIM_00044893,VID_00006789,CH_00006862,CLMT_00004407,2023-02-23,2022-11-04,Audiovisual,Active,,Track,LATAM,732,175,Music,0.0,False,False,111,8,False,REV_090,True
CLAIM_00044894,VID_00021070,CH_00013245,CLMT_00002241,2023-03-24,2022-08-28,Audiovisual,Disputed,,Block,US,26,240,Education,0.0,False,True,208,66,False,REV_019,True
CLAIM_00044895,VID_00026978,CH_00006823,CLMT_00003771,2023-10-21,2023-08-11,Visual,Resolved,56.0,Block,EU,304,509,Gaming,0.0,False,False,71,38,False,REV_200,True
CLAIM_00044896,VID_00000425,CH_00001302,CLMT_00002628,2023-10-27,2023-07-26,Visual,Resolved,14.0,Monetize,US,455,905,Music,1050.03,False,False,93,19,False,REV_159,True
CLAIM_00044897,VID_00016371,CH_00006459,CLMT_00000749,2024-05-14,2023-10-24,Visual,Resolved,54.0,Mute,APAC,6465,106,Music,0.0,False,True,203,81,True,REV_024,True
CLAIM_00044898,VID_00002519,CH_00004116,CLMT_00002503,2023-01-27,2022-03-27,Audiovisual,Active,,Block,APAC,424,122,Music,0.0,True,False,306,0,True,REV_002,True
CLAIM_00044899,VID_00013960,CH_00016742,CLMT_00001072,2023-07-14,2023-01-04,Thumbnail,Active,,Monetize,LATAM,13459,354,Lifestyle,2192.74,False,False,191,0,False,REV_160,True
CLAIM_00044900,VID_00016180,CH_00011301,CLMT_00001072,2023-01-21,2022-04-12,Thumbnail,Resolved,50.0,Block,EU,4033,89,Film,0.0,False,False,284,14,False,REV_001,True
CLAIM_00044901,VID_00011406,CH_00017196,CLMT_00000085,2024-06-04,2023-09-18,Audio,Active,,Track,US,5003,46,Gaming,0.0,False,False,260,34,False,REV_090,True
CLAIM_00044902,VID_00006178,CH_00014063,CLMT_00001147,2024-06-25,2024-02-02,Visual,Active,,Monetize,EU,18452,379,Entertainment,3114.41,False,False,144,13,False,REV_018,True
CLAIM_00044903,VID_00026062,CH_00015252,CLMT_00000823,2023-03-14,2022-04-20,Audio,Active,,Monetize,LATAM,7644,39,Entertainment,4826.58,False,False,328,20,False,REV_021,True
CLAIM_00044904,VID_00022390,CH_00008893,CLMT_00001443,2024-02-25,2023-09-11,Visual,Expired,7.0,Monetize,MEA,88,181,Music,1520.64,False,False,167,5,False,REV_067,True
CLAIM_00044905,VID_00022794,CH_00007335,CLMT_00004693,2023-02-01,2022-05-31,Audio,Resolved,84.0,Monetize,US,102,433,Gaming,1247.78,False,False,246,27,False,REV_011,True
CLAIM_00044906,VID_00005628,CH_00012603,CLMT_00004690,2024-04-07,2023-08-14,Audio,Active,,Block,US,3544,129,Entertainment,0.0,False,False,237,14,False,REV_053,True
CLAIM_00044907,VID_00003766,CH_00000740,CLMT_00000469,2022-11-26,2022-08-31,Visual,Active,,Monetize,US,26157,260,Education,980.58,False,False,87,20,False,REV_113,True
CLAIM_00044908,VID_00012748,CH_00009568,CLMT_00003931,2023-08-22,2023-03-27,Visual,Resolved,43.0,Monetize,LATAM,10568,125,Music,2202.31,False,False,148,10,False,REV_064,True
CLAIM_00044909,VID_00007269,CH_00016511,CLMT_00002613,2024-02-27,2024-02-15,Audio,Active,,Monetize,LATAM,205,62,Film,4584.5,False,False,12,2,False,REV_105,False
CLAIM_00044910,VID_00026296,CH_00017397,CLMT_00003446,2024-06-26,2024-01-15,Audio,Resolved,40.0,Monetize,MEA,254,170,Sports,4495.71,False,False,163,21,False,REV_177,True
CLAIM_00044911,VID_00022645,CH_00017061,CLMT_00000824,2023-03-14,2022-05-11,Audiovisual,Retracted,48.0,Track,US,7952,73,Music,0.0,False,False,307,1,False,REV_099,True
CLAIM_00044912,VID_00006373,CH_00007691,CLMT_00003333,2023-12-30,2023-04-07,Audio,Disputed,,Monetize,US,474,91,Sports,1405.53,False,False,267,20,False,REV_075,True
CLAIM_00044913,VID_00013815,CH_00007908,CLMT_00001406,2023-10-26,2022-12-12,Audiovisual,Retracted,40.0,Track,EU,393,295,Entertainment,0.0,False,False,318,32,False,REV_097,True
CLAIM_00044914,VID_00003950,CH_00012851,CLMT_00003379,2024-03-21,2023-09-17,Visual,Active,,Monetize,APAC,1902,38,Entertainment,1614.6,False,False,186,0,False,REV_113,True
CLAIM_00044915,VID_00026291,CH_00004504,CLMT_00002952,2023-04-28,2023-02-07,Audiovisual,Active,,Monetize,US,308084,131,News,4450.47,False,False,80,7,False,REV_045,True
CLAIM_00044916,VID_00027446,CH_00017976,CLMT_00003747,2023-06-30,2022-07-16,Audio,Resolved,64.0,Block,EU,983,380,Entertainment,0.0,True,False,349,8,True,REV_001,True
CLAIM_00044917,VID_00007933,CH_00003741,CLMT_00003946,2024-04-06,2024-03-16,Audio,Resolved,34.0,Monetize,MEA,1611,1083,Education,3431.7,False,False,21,35,False,REV_187,True
CLAIM_00044918,VID_00002520,CH_00014378,CLMT_00000585,2024-03-01,2023-09-07,Audiovisual,Active,,Monetize,LATAM,2561,157,Sports,1573.28,False,False,176,23,False,REV_171,True
CLAIM_00044919,VID_00015408,CH_00010376,CLMT_00001269,2023-07-17,2022-09-05,Audiovisual,Active,,Mute,US,60574,415,Entertainment,0.0,False,False,315,38,False,REV_197,True
CLAIM_00044920,VID_00020117,CH_00000211,CLMT_00001362,2024-05-08,2023-08-17,Audio,Active,,Monetize,EU,6550,53,Sports,1006.59,False,False,265,36,False,REV_199,True
CLAIM_00044921,VID_00028213,CH_00014201,CLMT_00004915,2024-06-21,2023-12-16,Audio,Disputed,,Mute,US,4168,1059,Music,0.0,False,False,188,5,False,REV_046,True
CLAIM_00044922,VID_00017265,CH_00001303,CLMT_00000372,2022-11-30,2022-10-05,Audiovisual,Active,,Mute,APAC,4739,476,Music,0.0,False,False,56,15,False,REV_182,True
CLAIM_00044923,VID_00010795,CH_00019347,CLMT_00003844,2024-07-12,2024-01-03,Audio,Active,,Monetize,EU,269166,222,Music,970.48,True,False,191,5,True,REV_156,True
CLAIM_00044924,VID_00008774,CH_00009619,CLMT_00000235,2024-04-21,2024-01-28,Audio,Disputed,,Monetize,US,344,965,Music,55.43,False,False,84,39,False,REV_101,True
CLAIM_00044925,VID_00018953,CH_00015229,CLMT_00000479,2023-06-27,2023-05-10,Audiovisual,Active,,Monetize,EU,1630,62,Entertainment,4878.64,False,False,48,10,False,REV_075,True
CLAIM_00044926,VID_00001201,CH_00002134,CLMT_00001518,2024-07-18,2024-05-20,Audiovisual,Resolved,90.0,Block,APAC,6075,1936,Music,0.0,False,False,59,37,False,REV_128,True
CLAIM_00044927,VID_00024718,CH_00017511,CLMT_00004266,2023-03-04,2022-10-06,Audio,Active,,Monetize,US,14557,487,Gaming,3786.88,False,False,149,34,False,REV_114,True
CLAIM_00044928,VID_00027784,CH_00016747,CLMT_00002846,2023-02-21,2022-05-28,Thumbnail,Active,,Monetize,LATAM,5972,1074,Gaming,2425.81,True,False,269,23,True,REV_111,True
